3,1,1317.00,497.00,1555.00,600.00,0.84,6,-1,-1
3,4,288.00,674.00,510.00,770.00,0.71,7,-1,-1
4,1,1335.00,496.00,1573.00,595.00,0.83,6,-1,-1
4,4,326.00,669.00,539.00,763.00,0.56,4,-1,-1
4,5,0.00,458.00,65.00,523.00,0.62,6,-1,-1
5,1,1347.00,493.00,1566.00,600.00,0.83,6,-1,-1
5,4,326.00,663.00,570.00,769.00,0.64,7,-1,-1
5,5,0.00,458.00,65.00,523.00,0.67,6,-1,-1
6,1,1353.00,491.00,1590.00,597.00,0.85,6,-1,-1
6,4,351.00,658.00,595.00,764.00,0.74,7,-1,-1
7,1,1360.00,495.00,1593.00,596.00,0.81,6,-1,-1
7,4,379.00,656.00,623.00,758.00,0.82,7,-1,-1
8,1,1368.00,500.00,1558.00,592.00,0.77,6,-1,-1
8,4,411.00,651.00,662.00,749.00,0.81,7,-1,-1
8,5,0.00,459.00,61.00,523.00,0.57,6,-1,-1
9,1,1384.00,492.00,1609.00,585.00,0.75,6,-1,-1
9,4,489.00,646.00,691.00,737.00,0.64,4,-1,-1
9,5,0.00,458.00,60.00,523.00,0.48,6,-1,-1
10,1,1395.00,494.00,1575.00,577.00,0.79,6,-1,-1
10,4,489.00,642.00,716.00,733.00,0.65,4,-1,-1
10,5,0.00,460.00,59.00,522.00,0.49,6,-1,-1
11,1,1404.00,492.00,1623.00,581.00,0.85,6,-1,-1
11,4,522.00,634.00,733.00,731.00,0.68,6,-1,-1
11,5,0.00,459.00,57.00,522.00,0.47,6,-1,-1
12,1,1416.00,492.00,1633.00,577.00,0.86,6,-1,-1
12,4,553.00,628.00,764.00,725.00,0.71,6,-1,-1
12,5,0.00,462.00,56.00,522.00,0.64,6,-1,-1
12,11,1581.00,436.00,1651.00,469.00,0.57,9,-1,-1
13,1,1426.00,492.00,1622.00,575.00,0.81,6,-1,-1
13,4,600.00,630.00,781.00,715.00,0.67,6,-1,-1
13,5,0.00,463.00,56.00,522.00,0.55,6,-1,-1
13,11,1582.00,435.00,1651.00,466.00,0.67,9,-1,-1
14,1,1440.00,488.00,1635.00,572.00,0.84,6,-1,-1
14,4,634.00,626.00,810.00,709.00,0.60,6,-1,-1
14,5,0.00,461.00,56.00,522.00,0.62,6,-1,-1
15,1,1460.00,489.00,1668.00,567.00,0.67,6,-1,-1
15,5,0.00,459.00,56.00,521.00,0.62,6,-1,-1
16,1,1456.00,489.00,1659.00,571.00,0.84,6,-1,-1
16,4,721.00,610.00,863.00,697.00,0.61,4,-1,-1
16,5,0.00,459.00,56.00,521.00,0.63,6,-1,-1
16,11,1588.00,435.00,1657.00,480.00,0.60,6,-1,-1
17,1,1465.00,485.00,1634.00,575.00,0.81,6,-1,-1
17,4,739.00,606.00,886.00,683.00,0.57,6,-1,-1
17,5,0.00,463.00,56.00,521.00,0.62,6,-1,-1
17,11,1588.00,435.00,1660.00,481.00,0.61,6,-1,-1
18,1,1491.00,486.00,1679.00,559.00,0.76,6,-1,-1
18,4,770.00,603.00,913.00,683.00,0.71,6,-1,-1
18,5,0.00,461.00,57.00,521.00,0.67,6,-1,-1
18,17,1436.00,562.00,1479.00,586.00,0.56,4,-1,-1
19,1,1488.00,487.00,1698.00,563.00,0.78,6,-1,-1
19,4,751.00,598.00,939.00,682.00,0.80,6,-1,-1
19,5,0.00,460.00,61.00,521.00,0.78,6,-1,-1
20,1,1516.00,483.00,1715.00,564.00,0.79,6,-1,-1
20,4,836.00,595.00,970.00,674.00,0.81,6,-1,-1
20,5,0.00,458.00,77.00,517.00,0.83,6,-1,-1
20,17,1482.00,556.00,1543.00,585.00,0.78,4,-1,-1
21,1,1541.00,487.00,1715.00,561.00,0.88,6,-1,-1
21,4,830.00,590.00,1008.00,673.00,0.83,6,-1,-1
21,5,0.00,455.00,98.00,516.00,0.75,6,-1,-1
21,17,1510.00,559.00,1574.00,588.00,0.78,4,-1,-1
21,23,1121.00,874.00,1258.00,942.00,0.64,4,-1,-1
22,1,1560.00,478.00,1771.00,561.00,0.83,6,-1,-1
22,4,913.00,589.00,1050.00,661.00,0.80,6,-1,-1
22,5,10.00,455.00,125.00,513.00,0.78,6,-1,-1
22,17,1532.00,554.00,1595.00,582.00,0.69,4,-1,-1
22,23,1171.00,873.00,1297.00,949.00,0.71,4,-1,-1
23,1,1589.00,471.00,1789.00,564.00,0.89,6,-1,-1
23,4,920.00,585.00,1087.00,662.00,0.85,6,-1,-1
23,5,38.00,456.00,145.00,513.00,0.71,6,-1,-1
23,17,1547.00,552.00,1610.00,581.00,0.60,4,-1,-1
24,1,1620.00,468.00,1799.00,563.00,0.86,6,-1,-1
24,4,982.00,581.00,1125.00,656.00,0.84,6,-1,-1
24,5,69.00,453.00,174.00,511.00,0.74,6,-1,-1
24,23,1257.00,884.00,1387.00,960.00,0.57,4,-1,-1
25,1,1666.00,482.00,1836.00,563.00,0.89,6,-1,-1
25,4,1017.00,578.00,1165.00,653.00,0.82,6,-1,-1
25,5,96.00,455.00,202.00,511.00,0.74,6,-1,-1
25,23,1298.00,892.00,1431.00,970.00,0.68,4,-1,-1
26,1,1701.00,482.00,1884.00,556.00,0.87,6,-1,-1
26,4,1047.00,574.00,1209.00,648.00,0.81,6,-1,-1
26,5,118.00,454.00,227.00,511.00,0.73,6,-1,-1
26,11,1654.00,548.00,1702.00,576.00,0.71,4,-1,-1
26,23,1341.00,899.00,1478.00,977.00,0.54,4,-1,-1
27,1,1713.00,481.00,1902.00,557.00,0.91,6,-1,-1
27,4,1082.00,575.00,1244.00,645.00,0.77,6,-1,-1
27,5,148.00,454.00,256.00,510.00,0.70,6,-1,-1
27,11,1659.00,557.00,1707.00,584.00,0.67,4,-1,-1
28,1,1735.00,482.00,1912.00,558.00,0.90,6,-1,-1
28,4,1135.00,572.00,1282.00,643.00,0.83,6,-1,-1
28,5,175.00,452.00,282.00,509.00,0.75,6,-1,-1
28,11,1717.00,548.00,1765.00,577.00,0.68,4,-1,-1
28,23,1431.00,915.00,1570.00,992.00,0.66,4,-1,-1
29,1,1767.00,487.00,1926.00,559.00,0.90,6,-1,-1
29,4,1186.00,568.00,1319.00,639.00,0.81,6,-1,-1
29,5,203.00,450.00,306.00,509.00,0.73,6,-1,-1
29,11,1727.00,554.00,1776.00,583.00,0.71,4,-1,-1
29,23,1473.00,919.00,1616.00,999.00,0.63,4,-1,-1
30,1,1804.00,485.00,1998.00,555.00,0.90,6,-1,-1
30,4,1255.00,564.00,1361.00,629.00,0.75,6,-1,-1
30,5,228.00,452.00,331.00,507.00,0.77,6,-1,-1
30,17,1835.00,444.00,1895.00,484.00,0.72,6,-1,-1
30,23,1519.00,928.00,1668.00,1009.00,0.71,4,-1,-1
31,1,1858.00,490.00,2019.00,555.00,0.89,6,-1,-1
31,4,1247.00,564.00,1398.00,632.00,0.84,6,-1,-1
31,5,250.00,450.00,356.00,507.00,0.81,6,-1,-1
31,11,1804.00,548.00,1861.00,576.00,0.80,4,-1,-1
31,17,1866.00,434.00,1925.00,474.00,0.78,6,-1,-1
