3,1,1046.00,828.00,1138.00,908.00,0.93,4,-1,-1
3,2,1107.00,931.00,1229.00,1034.00,0.92,4,-1,-1
3,3,1022.00,986.00,1183.00,1079.00,0.93,4,-1,-1
3,4,962.00,737.00,1036.00,796.00,0.91,4,-1,-1
3,5,451.00,645.00,495.00,689.00,0.88,4,-1,-1
3,6,657.00,490.00,685.00,514.00,0.87,4,-1,-1
3,7,586.00,496.00,614.00,522.00,0.87,4,-1,-1
3,8,575.00,456.00,596.00,476.00,0.83,4,-1,-1
3,9,1059.00,726.00,1075.00,771.00,0.84,1,-1,-1
3,10,199.00,872.00,357.00,938.00,0.82,4,-1,-1
3,11,490.00,565.00,541.00,604.00,0.80,4,-1,-1
3,12,717.00,489.00,744.00,513.00,0.80,4,-1,-1
3,13,618.00,430.00,638.00,447.00,0.79,4,-1,-1
3,14,607.00,1046.00,632.00,1077.00,0.74,2,-1,-1
3,15,836.00,592.00,879.00,629.00,0.76,4,-1,-1
3,17,273.00,624.00,289.00,654.00,0.70,1,-1,-1
3,18,164.00,916.00,341.00,988.00,0.73,4,-1,-1
3,19,747.00,593.00,793.00,637.00,0.69,4,-1,-1
3,20,667.00,459.00,688.00,477.00,0.66,4,-1,-1
3,21,475.00,543.00,517.00,574.00,0.75,4,-1,-1
3,22,338.00,592.00,399.00,625.00,0.64,4,-1,-1
3,23,608.00,406.00,623.00,420.00,0.70,4,-1,-1
3,24,1231.00,896.00,1367.00,963.00,0.67,4,-1,-1
3,25,457.00,594.00,494.00,632.00,0.60,4,-1,-1
3,26,541.00,435.00,560.00,454.00,0.55,4,-1,-1
3,27,897.00,658.00,952.00,712.00,0.55,5,-1,-1
3,28,528.00,406.00,549.00,421.00,0.73,4,-1,-1
3,29,723.00,464.00,751.00,485.00,0.58,4,-1,-1
3,30,497.00,479.00,521.00,505.00,0.67,4,-1,-1
3,31,495.00,445.00,518.00,464.00,0.54,4,-1,-1
3,32,775.00,459.00,817.00,477.00,0.63,4,-1,-1
